source_var,pip_welfare,Year1993,Entity,value1993,Year2015,value2015,Unnamed: 0,region,pop1993,pop2015,change,absolute_tolerance,relative_tolerance,absolute_fall,absolute_stable,absolute_rise,relative_fall,relative_stable,relative_rise
WID: Top 1pc share – pretax,,1995,Mongolia,14.84,2015,16.73,135,East Asia,2270313.0,2964756.0,1.8900000000000006,1.0,0.742,0,0,1,0,0,1
WID: Top 1pc share – pretax,,1996,Mozambique,24.08,2014,31.11,146,SS Africa,14206253.0,26843252.0,7.030000000000001,1.0,1.204,0,0,1,0,0,1
WID: Top 1pc share – pretax,,1993,Netherlands,5.75,2015,6.88,152,W. Europe,15251088.0,17041110.0,1.13,1.0,0.28750000000000003,0,0,1,0,0,1
WID: Top 1pc share – pretax,,1993,New Zealand,9.86,2015,10.96,157,W. Offshoots,3573739.0,4590591.0,1.1000000000000014,1.0,0.493,0,0,1,0,0,1
WID: Top 1pc share – pretax,,1992,Niger,15.5,2014,11.6,149,SS Africa,9193081.0,20128132.0,-3.9000000000000004,1.0,0.775,1,0,0,1,0,0
WID: Top 1pc share – pretax,,1992,Nigeria,11.26,2018,11.59,150,SS Africa,102775472.0,183995776.0,0.33000000000000007,1.0,0.5630000000000001,0,1,0,0,1,0
WID: Top 1pc share – pretax,,1996,North Macedonia,10.22,2015,8.32,132,EE & CA,1996896.0,2107965.0,-1.9000000000000004,1.0,0.511,1,0,0,1,0,0
WID: Top 1pc share – pretax,,1993,Norway,8.12,2015,9.97,153,W. Europe,4312138.0,5190357.0,1.8500000000000014,1.0,0.40599999999999997,0,0,1,0,0,1
WID: Top 1pc share – pretax,,1990,Pakistan,15.09,2015,17.26,164,S & SE Asia,125546624.0,210969296.0,2.1700000000000017,1.0,0.7545000000000001,0,0,1,0,0,1
WID: Top 1pc share – pretax,,1994,Philippines,19.33,2015,17.2,163,S & SE Asia,66083324.0,103031360.0,-2.129999999999999,1.0,0.9664999999999999,1,0,0,1,0,0
WID: Top 1pc share – pretax,,1993,Poland,8.21,2015,14.93,165,EE & CA,38319300.0,38553148.0,6.719999999999999,1.0,0.4105000000000001,0,0,1,0,0,1
WID: Top 1pc share – pretax,,1993,Portugal,9.59,2015,10.86,169,W. Europe,9992104.0,10365436.0,1.2699999999999996,1.0,0.47950000000000004,0,0,1,0,0,1
WID: Top 1pc share – pretax,,1993,Romania,8.42,2015,16.689999999999998,173,EE & CA,22721662.0,19906078.0,8.269999999999998,1.0,0.42100000000000004,0,0,1,0,0,1
WID: Top 1pc share – pretax,,1993,Russia,11.11,2015,18.6,175,EE & CA,148897280.0,144668384.0,7.490000000000002,1.0,0.5555,0,0,1,0,0,1
WID: Top 1pc share – pretax,,1993,Saudi Arabia,21.03,2015,21.15,177,MENA,17846472.0,32749838.0,0.11999999999999744,1.0,1.0515,0,1,0,0,1,0
WID: Top 1pc share – pretax,,1993,Singapore,10.72,2013,13.76,182,S & SE Asia,3334134.0,5650020.0,3.039999999999999,1.0,0.536,0,0,1,0,0,1
WID: Top 1pc share – pretax,,1993,Slovenia,5.680000000000001,2015,7.109999999999999,184,EE & CA,1991685.0,2080865.0,1.4299999999999988,1.0,0.28400000000000003,0,0,1,0,0,1
WID: Top 1pc share – pretax,,1993,South Korea,8.450000000000001,2015,11.76,110,East Asia,44932856.0,50994396.0,3.3099999999999987,1.0,0.4225000000000001,0,0,1,0,0,1
WID: Top 1pc share – pretax,,1993,Spain,10.99,2015,12.64,63,W. Europe,39420540.0,46431344.0,1.6500000000000004,1.0,0.5495,0,0,1,0,0,1
WID: Top 1pc share – pretax,,1995,Sri Lanka,16.16,2016,20.47,119,S & SE Asia,17825610.0,21336692.0,4.309999999999999,1.0,0.808,0,0,1,0,0,1
WID: Top 1pc share – pretax,,1993,Sweden,8.61,2015,10.58,181,W. Europe,8683403.0,9849344.0,1.9700000000000006,1.0,0.4305,0,0,1,0,0,1
WID: Top 1pc share – pretax,,1993,Switzerland,9.73,2015,11.54,37,W. Europe,6936123.0,8281735.0,1.8099999999999987,1.0,0.48650000000000004,0,0,1,0,0,1
WID: Top 1pc share – pretax,,1993,Taiwan,10.78,2015,18.33,211,East Asia,21125720.0,23512136.0,7.549999999999999,1.0,0.539,0,0,1,0,0,1
WID: Top 1pc share – pretax,,1991,Tanzania,11.55,2014,17.28,212,SS Africa,28469018.0,52542824.0,5.73,1.0,0.5775,0,0,1,0,0,1
WID: Top 1pc share – pretax,,1993,Thailand,23.73,2015,19.19,201,S & SE Asia,57776080.0,70294408.0,-4.539999999999999,1.0,1.1865,1,0,0,1,0,0
WID: Top 1pc share – pretax,,1995,Tunisia,17.0,2015,10.91,206,MENA,8977175.0,11557779.0,-6.09,1.0,0.8500000000000001,1,0,0,1,0,0
WID: Top 1pc share – pretax,,1993,Turkey,22.32,2015,20.91,208,MENA,57296008.0,79646176.0,-1.4100000000000001,1.0,1.116,1,0,0,1,0,0
WID: Top 1pc share – pretax,,1996,Uganda,15.35,2016,17.05,214,SS Africa,19462960.0,37477356.0,1.700000000000001,1.0,0.7675000000000001,0,0,1,0,0,1
WID: Top 1pc share – pretax,,1993,Ukraine,14.09,2015,9.22,213,EE & CA,51778420.0,44982568.0,-4.869999999999999,1.0,0.7045,1,0,0,1,0,0
WID: Top 1pc share – pretax,,1993,United Kingdom,9.72,2015,12.3,72,W. Europe,57647464.0,65224368.0,2.58,1.0,0.48600000000000004,0,0,1,0,0,1
WID: Top 1pc share – pretax,,1993,United States,14.14,2015,18.89,215,W. Offshoots,258779760.0,324607776.0,4.75,1.0,0.7070000000000001,0,0,1,0,0,1
WID: Top 1pc share – pretax,,1992,Vietnam,16.42,2016,16.509999999999998,223,S & SE Asia,71176408.0,92191400.0,0.0899999999999963,1.0,0.8210000000000002,0,1,0,0,1,0
WID: Top 1pc share – pretax,,1993,Zambia,19.54,2015,23.17,231,SS Africa,8270921.0,16248231.0,3.6300000000000026,1.0,0.977,0,0,1,0,0,1
WID: Top 1pc share – pretax,,1991,Zimbabwe,17.41,2017,17.48,232,SS Africa,10794921.0,14154937.0,0.07000000000000028,1.0,0.8705,0,1,0,0,1,0
